"","Date","stock","value","change"
"3304",2009-08-17,"AAPL",21.113512,2.76333468349557
"3305",2009-08-17,"GSPC",979.72998,1.01456556427926
"3306",2009-08-18,"MSFT",19.89419,0.296860540690525
"3307",2009-08-18,"IBM",102.017458,0.799117147184741
"3308",2009-08-18,"SBUX",8.709366,0.578641430386563
"3309",2009-08-18,"AAPL",21.696949,0.36585328195222
"3310",2009-08-18,"GSPC",989.669983,0.686091234111925
"3311",2009-08-19,"MSFT",19.953248,0.0845676854214481
"3312",2009-08-19,"IBM",102.832697,0.320483668730394
"3313",2009-08-19,"SBUX",8.759762,0.523005077078578
"3314",2009-08-19,"AAPL",21.776328,1.05103578528024
"3315",2009-08-19,"GSPC",996.460022,1.0948731267816
"3316",2009-08-20,"MSFT",19.970122,3.12632041006059
"3317",2009-08-20,"IBM",103.162259,0.798659323658277
"3318",2009-08-20,"SBUX",8.805576,2.54943004296368
"3319",2009-08-20,"AAPL",22.005205,1.73750710343303
"3320",2009-08-20,"GSPC",1007.369995,1.86227603493391
"3321",2009-08-21,"MSFT",20.594452,0.942234345444097
"3322",2009-08-21,"IBM",103.986174,-0.483738347753812
"3323",2009-08-21,"SBUX",9.030068,-2.38457783485131
"3324",2009-08-21,"AAPL",22.387547,-0.094552565316794
"3325",2009-08-21,"GSPC",1026.130005,-0.0545797313469954
"3326",2009-08-24,"MSFT",20.7885,0
"3327",2009-08-24,"IBM",103.483153,-0.410658148384798
"3328",2009-08-24,"SBUX",8.814739,1.35136162284557
"3329",2009-08-24,"AAPL",22.366379,0.201114360084844
"3330",2009-08-24,"GSPC",1025.569946,0.236946686033244
"3331",2009-08-25,"MSFT",20.7885,-0.365259638742565
"3332",2009-08-25,"IBM",103.058191,0.538584070430666
"3333",2009-08-25,"SBUX",8.933858,-0.769230941436511
"3334",2009-08-25,"AAPL",22.411361,-1.17473454646507
"3335",2009-08-25,"GSPC",1028,0.0116726653696515
"3336",2009-08-26,"MSFT",20.712568,0.570267288923315
"3337",2009-08-26,"IBM",103.613246,-0.0334822055473552
"3338",2009-08-26,"SBUX",8.865136,0.46511412797277
"3339",2009-08-26,"AAPL",22.148087,1.21857025394564
"3340",2009-08-26,"GSPC",1028.119995,0.278176187012106
"3341",2009-08-27,"MSFT",20.830685,-0.0405027487094193
"3342",2009-08-27,"IBM",103.578554,-1.01314505703565
"3343",2009-08-27,"SBUX",8.906369,-0.565842264114582
"3344",2009-08-27,"AAPL",22.417977,0.354077444186873
"3345",2009-08-27,"GSPC",1030.97998,-0.198832764919464
"3346",2009-08-28,"MSFT",20.822248,-0.121557480249004
"3347",2009-08-28,"IBM",102.529153,-0.143798125397551
"3348",2009-08-28,"SBUX",8.855973,-1.7589258684506
"3349",2009-08-28,"AAPL",22.497354,-1.08202946888777
"3350",2009-08-28,"GSPC",1028.930054,-0.807640807817235
"3351",2009-08-31,"MSFT",20.796937,-2.63691715756026
"3352",2009-08-31,"IBM",102.381718,-1.15205529174653
"3353",2009-08-31,"SBUX",8.700203,-2.26434946402975
"3354",2009-08-31,"AAPL",22.253926,-1.72997789244019
"3355",2009-08-31,"GSPC",1020.619995,-2.21238238625729
"3356",2009-09-01,"MSFT",20.248539,-0.583330975138505
"3357",2009-09-01,"IBM",101.202224,-0.514187316673992
"3358",2009-09-01,"SBUX",8.5032,0
"3359",2009-09-01,"AAPL",21.868938,-0.0726006905319303
"3360",2009-09-01,"GSPC",998.039978,-0.329643909314424
"3361",2009-09-02,"MSFT",20.130423,1.04778225474945
"3362",2009-09-02,"IBM",100.681855,0.206740330717986
"3363",2009-09-02,"SBUX",8.5032,0.700430426192494
"3364",2009-09-02,"AAPL",21.853061,0.829394106390862
"3365",2009-09-02,"GSPC",994.75,0.853479768786131
"3366",2009-09-03,"MSFT",20.341346,2.11530249768131
"3367",2009-09-03,"IBM",100.890005,0.971372734097893
"3368",2009-09-03,"SBUX",8.562759,1.76564586250763
"3369",2009-09-03,"AAPL",22.034309,2.25758384345069
"3370",2009-09-03,"GSPC",1003.23999,1.31175333232081
"3371",2009-09-04,"MSFT",20.771627,0.812343684007036
"3372",2009-09-04,"IBM",101.870023,-0.25540290689834
"3373",2009-09-04,"SBUX",8.713947,0.946379407632399
"3374",2009-09-04,"AAPL",22.531752,1.53837571086348
"3375",2009-09-04,"GSPC",1016.400024,0.884493387221714
"3376",2009-09-08,"MSFT",20.940364,-0.161152881583134
"3377",2009-09-08,"IBM",101.609844,-0.341414755050693
"3378",2009-09-08,"SBUX",8.796414,4.63541165752317
"3379",2009-09-08,"AAPL",22.878375,-1.03509973938271
"3380",2009-09-08,"GSPC",1025.390015,0.778238512494201
"3381",2009-09-09,"MSFT",20.906618,0.887809783485775
"3382",2009-09-09,"IBM",101.262933,0.779373040676193
"3383",2009-09-09,"SBUX",9.204164,-0.597316605831884
"3384",2009-09-09,"AAPL",22.641561,0.829726360298215
"3385",2009-09-09,"GSPC",1033.369995,1.04222302293574
"3386",2009-09-10,"MSFT",21.092229,-0.559997712901754
"3387",2009-09-10,"IBM",102.052149,0.322941754024216
"3388",2009-09-10,"SBUX",9.149186,-0.400603944438337
"3389",2009-09-10,"AAPL",22.829424,-0.231801730959131
"3390",2009-09-10,"GSPC",1044.140015,-0.135042712638485
"3391",2009-09-11,"MSFT",20.974113,0.563151347568312
"3392",2009-09-11,"IBM",102.381718,0.703086463151553
"3393",2009-09-11,"SBUX",9.112534,0.955266668963873
"3394",2009-09-11,"AAPL",22.776505,0.906131120643843
"3395",2009-09-11,"GSPC",1042.72998,0.633911571239175
"3396",2009-09-14,"MSFT",21.092229,0.800000796501883
"3397",2009-09-14,"IBM",103.10155,0.395357780751108
"3398",2009-09-14,"SBUX",9.199583,-1.44422850470505
"3399",2009-09-14,"AAPL",22.98289,0.828920992964765
"3400",2009-09-14,"GSPC",1049.339966,0.313534136371585
"3401",2009-09-15,"MSFT",21.260967,0
"3402",2009-09-15,"IBM",103.50917,2.06954514271537
"3403",2009-09-15,"SBUX",9.06672,0.3031857165546
"3404",2009-09-15,"AAPL",23.1734,3.83078011858424
"3405",2009-09-15,"GSPC",1052.630005,1.53235276625047
"3406",2009-09-16,"MSFT",21.260967,0.396821085325036
"3407",2009-09-16,"IBM",105.651339,0.0492506772678065
"3408",2009-09-16,"SBUX",9.094209,1.15869340588061
"3409",2009-09-16,"AAPL",24.061122,1.47358464829695
"3410",2009-09-16,"GSPC",1068.76001,-0.305963917942619
"3411",2009-09-17,"MSFT",21.345335,-0.158100118831577
"3412",2009-09-17,"IBM",105.703373,0.188712994049872
"3413",2009-09-17,"SBUX",9.199583,3.38644697265082
"3414",2009-09-17,"AAPL",24.415683,0.254672375947861
"3415",2009-09-17,"GSPC",1065.48999,0.263733965252917
"3416",2009-09-18,"MSFT",21.311588,0.15835047111458
"3417",2009-09-18,"IBM",105.902849,-0.442225118986173
"3418",2009-09-18,"SBUX",9.511122,-0.433524036386034
"3419",2009-09-18,"AAPL",24.477863,-0.540480188160211
"3420",2009-09-18,"GSPC",1068.300049,-0.340729648323731
"3421",2009-09-21,"MSFT",21.345335,1.85771270397021
"3422",2009-09-21,"IBM",105.43452,0.0329038345316056
"3423",2009-09-21,"SBUX",9.469889,-0.967593178758487
"3424",2009-09-21,"AAPL",24.345565,0.249971606738224
"3425",2009-09-21,"GSPC",1064.660034,0.657486876228511
"3426",2009-09-22,"MSFT",21.74187,-0.23283645794956
"3427",2009-09-22,"IBM",105.469212,-0.649618961787633
"3428",2009-09-22,"SBUX",9.378259,-3.81044072252643
"3429",2009-09-22,"AAPL",24.406422,0.552903657897912
"3430",2009-09-22,"GSPC",1071.660034,-1.00685279451225
"3431",2009-09-23,"MSFT",21.691247,0.894600481014304
"3432",2009-09-23,"IBM",104.784064,0.0993242636590295
"3433",2009-09-23,"SBUX",9.020906,-2.64094316025463
"3434",2009-09-23,"AAPL",24.541366,-0.905658633671816
"3435",2009-09-23,"GSPC",1060.869995,-0.951102967145376
"3436",2009-09-24,"MSFT",21.885297,-1.50347514132435
"3437",2009-09-24,"IBM",104.88814,0.115759512943972
"3438",2009-09-24,"SBUX",8.782669,3.4428827956513
"3439",2009-09-24,"AAPL",24.319105,-0.788820147780932
"3440",2009-09-24,"GSPC",1050.780029,-0.609073623724155
"3441",2009-09-25,"MSFT",21.556257,1.09589526604735
"3442",2009-09-25,"IBM",105.009558,-1.44532557693463
"3443",2009-09-25,"SBUX",9.085046,3.98386535412149
"3444",2009-09-25,"AAPL",24.127271,2.07271265780535
"3445",2009-09-25,"GSPC",1044.380005,1.78095855061876
"3446",2009-09-28,"MSFT",21.792491,-0.309721362280239
"3447",2009-09-28,"IBM",103.491828,-0.435770638817973
"3448",2009-09-28,"SBUX",9.446982,-1.16392727328157
"3449",2009-09-28,"AAPL",24.62736,-0.413645636397885
"3450",2009-09-28,"GSPC",1062.97998,-0.222957632748645
"3451",2009-09-29,"MSFT",21.724995,-0.116506355927808
"3452",2009-09-29,"IBM",103.040841,0.67334660049989
"3453",2009-09-29,"SBUX",9.337026,1.32483298215084
"3454",2009-09-29,"AAPL",24.52549,-0.0161831629052119
"3455",2009-09-29,"GSPC",1060.609985,-0.332830074195465
"3456",2009-09-30,"MSFT",21.699684,-3.26594156855004
"3457",2009-09-30,"IBM",103.734663,-1.42964555637492
"3458",2009-09-30,"SBUX",9.460726,-3.29298195508462
"3459",2009-09-30,"AAPL",24.521521,-2.42244353439577
"3460",2009-09-30,"GSPC",1057.079956,-2.57596219145414
"3461",2009-10-01,"MSFT",20.990985,0.321542795633463
"3462",2009-10-01,"IBM",102.251625,0.949953607094254
"3463",2009-10-01,"SBUX",9.149186,-1.15171994535908
"3464",2009-10-01,"AAPL",23.927501,2.23377276214512
"3465",2009-10-01,"GSPC",1029.849976,-0.45055251814658
"3466",2009-10-02,"MSFT",21.05848,-1.28204884683035
"3467",2009-10-02,"IBM",103.222968,0.613345084206461
"3468",2009-10-02,"SBUX",9.043813,1.62106403571149
"3469",2009-10-02,"AAPL",24.461987,0.605731660310346
"3470",2009-10-02,"GSPC",1025.209961,1.48750017851221
"3471",2009-10-05,"MSFT",20.7885,1.90747288164129
"3472",2009-10-05,"IBM",103.856081,1.33611627421219
"3473",2009-10-05,"SBUX",9.190419,2.34298349182991
"3474",2009-10-05,"AAPL",24.610161,2.14493111199068
"3475",2009-10-05,"GSPC",1040.459961,1.37054865487515
"3476",2009-10-06,"MSFT",21.185035,-0.0398252823278352
"3477",2009-10-06,"IBM",105.243719,1.17840951629617
"3478",2009-10-06,"SBUX",9.405749,-0.633229740661795
"3479",2009-10-06,"AAPL",25.138032,0.126310603789513
"3480",2009-10-06,"GSPC",1054.719971,0.271160599840396
"3481",2009-10-07,"MSFT",21.176598,2.27091244778789
"3482",2009-10-07,"IBM",106.483921,-0.399086543779686
"3483",2009-10-07,"SBUX",9.346189,0.343134511831498
"3484",2009-10-07,"AAPL",25.169784,-0.515109704556861
"3485",2009-10-07,"GSPC",1057.579956,0.746990707906347
"3486",2009-10-08,"MSFT",21.6575,-0.467473161722268
"3487",2009-10-08,"IBM",106.058958,2.97653122332202
"3488",2009-10-08,"SBUX",9.378259,-1.12358807748858
"3489",2009-10-08,"AAPL",25.040132,0.634010236048282
"3490",2009-10-08,"GSPC",1065.47998,0.564065971469494
"3491",2009-10-09,"MSFT",21.556257,0.665361338009668
"3492",2009-10-09,"IBM",109.215836,0.881442687487192
"3493",2009-10-09,"SBUX",9.272886,0.592889851120786
"3494",2009-10-09,"AAPL",25.198889,0.178507869930287
"3495",2009-10-09,"GSPC",1071.48999,0.438636948908879
"3496",2009-10-12,"MSFT",21.699684,0.349922146331707
"3497",2009-10-12,"IBM",110.178511,-0.0157462647139929
"3498",2009-10-12,"SBUX",9.327864,-0.834971436118711
"3499",2009-10-12,"AAPL",25.243871,-0.414025249930965
"3500",2009-10-12,"GSPC",1076.189941,-0.278761200575094
"3501",2009-10-13,"MSFT",21.775616,0.581168404145266
"3502",2009-10-13,"IBM",110.161162,1.04708590492173
"3503",2009-10-13,"SBUX",9.249979,1.733528259902
"3504",2009-10-13,"AAPL",25.139355,0.668350480750206
"3505",2009-10-13,"GSPC",1073.189941,1.75458959133124
"3506",2009-10-14,"MSFT",21.902169,2.8890608962062
"3507",2009-10-14,"IBM",111.314644,-0.288275637839706
"3508",2009-10-14,"SBUX",9.41033,0.876334836291609
"3509",2009-10-14,"AAPL",25.307374,-0.38161999739681
"3510",2009-10-14,"GSPC",1092.02002,0.415746865153624
"3511",2009-10-15,"MSFT",22.534936,-0.786219228667866
"3512",2009-10-15,"IBM",110.993751,-4.95390231473483
"3513",2009-10-15,"SBUX",9.492796,-0.386103314555586
"3514",2009-10-15,"AAPL",25.210796,-1.31716586814633
"3515",2009-10-15,"GSPC",1096.560059,-0.809805621417402
"3516",2009-10-16,"MSFT",22.357762,-0.528299746638329
"3517",2009-10-16,"IBM",105.495229,1.16737791052144
"3518",2009-10-16,"SBUX",9.456144,1.45349943909483
"3519",2009-10-16,"AAPL",24.878728,0.962509015734249
"3520",2009-10-16,"GSPC",1087.680054,0.940532095111865
"3521",2009-10-19,"MSFT",22.239646,0.0379367549285663
"3522",2009-10-19,"IBM",106.726757,-0.195025133200669
"3523",2009-10-19,"SBUX",9.593589,-1.95797422632968
"3524",2009-10-19,"AAPL",25.118188,4.6876589983322
"3525",2009-10-19,"GSPC",1097.910034,-0.623910410495445
"3526",2009-10-20,"MSFT",22.248083,0.796356252356652
"3527",2009-10-20,"IBM",106.518613,-1.58768683929446
"3528",2009-10-20,"SBUX",9.405749,-0.925476535680458
"3529",2009-10-20,"AAPL",26.295643,3.09922065796224
"3530",2009-10-20,"GSPC",1091.060059,-0.885380682787865
"3531",2009-10-21,"MSFT",22.425257,0.037622757233064
"3532",2009-10-21,"IBM",104.827431,1.50574900571587
"3533",2009-10-21,"SBUX",9.318701,1.57324502631857
"3534",2009-10-21,"AAPL",27.110603,0.136636577209296
"3535",2009-10-21,"GSPC",1081.400024,1.06436191460635
"3536",2009-10-22,"MSFT",22.433694,5.3779640571009
"3537",2009-10-22,"IBM",106.405869,-1.89909637409191
"3538",2009-10-22,"SBUX",9.465307,-1.88769365853637
"3539",2009-10-22,"AAPL",27.147646,-0.614038506322068
"3540",2009-10-22,"GSPC",1092.910034,-1.21785486324852
"3541",2009-10-23,"MSFT",23.64017,2.3554610647893
"3542",2009-10-23,"IBM",104.385119,-0.20770968321644
"3543",2009-10-23,"SBUX",9.286631,-1.08535592724638
"3544",2009-10-23,"AAPL",26.980949,-0.715894018405347
"3545",2009-10-23,"GSPC",1079.599976,-1.17173261219116
"3546",2009-10-26,"MSFT",24.197005,-0.313807431952846
"3547",2009-10-26,"IBM",104.168301,0.449587826146843
"3548",2009-10-26,"SBUX",9.185838,-4.78802260610301
"3549",2009-10-26,"AAPL",26.787794,-2.52370165307379
"3550",2009-10-26,"GSPC",1066.949951,-0.331779105166298
"3551",2009-10-27,"MSFT",24.121073,-1.99370484057653
"3552",2009-10-27,"IBM",104.636629,0.704516197669178
"3553",2009-10-27,"SBUX",8.746018,-1.83342865290238
"3554",2009-10-27,"AAPL",26.11175,-2.51811923750802
"3555",2009-10-27,"GSPC",1063.410034,-1.9540937489405
"3556",2009-10-28,"MSFT",23.64017,0.7137723628891
"3557",2009-10-28,"IBM",105.373811,1.12757428883348
"3558",2009-10-28,"SBUX",8.585666,4.16222806710627
"3559",2009-10-28,"AAPL",25.454225,2.053014774561
"3560",2009-10-28,"GSPC",1042.630005,2.25199542382248
"3561",2009-10-29,"MSFT",23.808907,-1.73635438199663
"3562",2009-10-29,"IBM",106.561979,-1.83934365558281
"3563",2009-10-29,"SBUX",8.943021,-2.76640298619449
"3564",2009-10-29,"AAPL",25.976804,-3.99795910228217
"3565",2009-10-29,"GSPC",1066.109985,-2.80646879036594
"3566",2009-10-30,"MSFT",23.3955,0.540928811096156
"3567",2009-10-30,"IBM",104.601938,-0.0414590788939336
"3568",2009-10-30,"SBUX",8.695621,2.10748605533752
"3569",2009-10-30,"AAPL",24.938262,0.429701155597759
"3570",2009-10-30,"GSPC",1036.189941,0.645640701119284
"3571",2009-11-02,"MSFT",23.522053,-1.25537511542892
"3572",2009-11-02,"IBM",104.558571,0.497682777244536
"3573",2009-11-02,"SBUX",8.87888,0.206399906294488
"3574",2009-11-02,"AAPL",25.045422,-0.295810547732031
"3575",2009-11-02,"GSPC",1042.880005,0.242600202120091
"3576",2009-11-03,"MSFT",23.226763,1.92516710141659
"3577",2009-11-03,"IBM",105.078941,0.107293620326831
"3578",2009-11-03,"SBUX",8.897206,-1.08136194666056
"3579",2009-11-03,"AAPL",24.971335,1.09139539395871
"3580",2009-11-03,"GSPC",1045.410034,0.104262056470754
"3581",2009-11-04,"MSFT",23.673917,1.46115237288363
"3582",2009-11-04,"IBM",105.191684,1.49228906726125
"3583",2009-11-04,"SBUX",8.800995,2.5507570450841
"3584",2009-11-04,"AAPL",25.243871,1.68753833356224
"3585",2009-11-04,"GSPC",1046.5,1.92355518394649
"3586",2009-11-05,"MSFT",24.019829,0.175629893118712
"3587",2009-11-05,"IBM",106.761448,0.767034369934728
"3588",2009-11-05,"SBUX",9.025487,7.2081207363104
"3589",2009-11-05,"AAPL",25.669871,0.159774858237506
"3590",2009-11-05,"GSPC",1066.630005,0.250325228756335
"3591",2009-11-06,"MSFT",24.062015,1.64796256672603
"3592",2009-11-06,"IBM",107.580345,2.03255529623
"3593",2009-11-06,"SBUX",9.676055,-0.0946976841284919
"3594",2009-11-06,"AAPL",25.710885,3.66368174413288
"3595",2009-11-06,"GSPC",1069.300049,2.22387598525211
"3596",2009-11-09,"MSFT",24.458548,0.0689901951661147
"3597",2009-11-09,"IBM",109.766975,0.722225423448175
"3598",2009-11-09,"SBUX",9.666892,1.46918989060805
"3599",2009-11-09,"AAPL",26.65285,0.754489669960249
"3600",2009-11-09,"GSPC",1093.079956,-0.00639898294869773
"3601",2009-11-10,"MSFT",24.475422,0.379184473305508
"3602",2009-11-10,"IBM",110.55974,0.220627327813895
"3603",2009-11-10,"SBUX",9.808917,1.40121483340108
"3604",2009-11-10,"AAPL",26.853943,0.133023295685106
"3605",2009-11-10,"GSPC",1093.01001,0.503197587367018
"3606",2009-11-11,"MSFT",24.568229,0.824174180401863
"3607",2009-11-11,"IBM",110.803665,-0.73118971290344
"3608",2009-11-11,"SBUX",9.946361,-0.13818119008549
"3609",2009-11-11,"AAPL",26.889665,-0.619929627237822
"3610",2009-11-11,"GSPC",1098.51001,-1.02593694162149
"3611",2009-11-12,"MSFT",24.770714,0.91961418633309
"3612",2009-11-12,"IBM",109.99348,0.609849783823549
"3613",2009-11-12,"SBUX",9.932617,0.461258095424391
"3614",2009-11-12,"AAPL",26.722968,1.21788492954824
"3615",2009-11-12,"GSPC",1087.23999,0.573929404491462
"3616",2009-11-13,"MSFT",24.998509,-0.303742115179738
"3617",2009-11-13,"IBM",110.664275,0.928921280151163
"3618",2009-11-13,"SBUX",9.978432,1.28557272324951
"3619",2009-11-13,"AAPL",27.048423,1.0662728840051
"3620",2009-11-13,"GSPC",1093.47998,1.44676347892532
"3621",2009-11-16,"MSFT",24.922578,2.00612071512023
"3622",2009-11-16,"IBM",111.692259,0.3275858177423
"3623",2009-11-16,"SBUX",10.106712,-0.317313880122429
"3624",2009-11-16,"AAPL",27.336833,0.179062439310367
"3625",2009-11-16,"GSPC",1109.300049,0.0919405891056738
"3626",2009-11-17,"MSFT",25.422555,0.36666652899365
"3627",2009-11-17,"IBM",112.058147,-0.373171439288574
"3628",2009-11-17,"SBUX",10.074642,-1.22782526664471
"3629",2009-11-17,"AAPL",27.385783,-0.502413971512151
"3630",2009-11-17,"GSPC",1110.319946,-0.0468240710142235
"3631",2009-11-18,"MSFT",25.515771,-1.0959809915209
"3632",2009-11-18,"IBM",111.639978,-0.475999735506938
"3633",2009-11-18,"SBUX",9.950943,-0.874771365889656
"3634",2009-11-18,"AAPL",27.248193,-2.64614611324868
"3635",2009-11-18,"GSPC",1109.800049,-1.34258644279443
"3636",2009-11-19,"MSFT",25.236123,-0.537273494823264
"3637",2009-11-19,"IBM",111.108572,-0.454760592189044
"3638",2009-11-19,"SBUX",9.863895,-0.557366030356165
"3639",2009-11-19,"AAPL",26.527166,-0.294249299001635
"3640",2009-11-19,"GSPC",1094.900024,-0.321492275353174
"3641",2009-11-20,"MSFT",25.100536,1.08035143153915
"3642",2009-11-20,"IBM",110.603294,0.97668338883288
"3643",2009-11-20,"SBUX",9.808917,0.934150018804322
"3644",2009-11-20,"AAPL",26.44911,2.98119293995147
"3645",2009-11-20,"GSPC",1091.380005,1.36157753778896
"3646",2009-11-23,"MSFT",25.37171,-0.100202154289167
"3647",2009-11-23,"IBM",111.683538,-0.210605792234129
"3648",2009-11-23,"SBUX",9.900547,-1.29569608628694
"3649",2009-11-23,"AAPL",27.237609,-0.699433639714847
"3650",2009-11-23,"GSPC",1106.23999,-0.0533307424548993
"3651",2009-11-24,"MSFT",25.346287,-0.401198802806898
"3652",2009-11-24,"IBM",111.448326,-0.508091077114956
"3653",2009-11-24,"SBUX",9.772266,2.29722563835246
"3654",2009-11-24,"AAPL",27.0471,-0.122286677684484
"3655",2009-11-24,"GSPC",1105.650024,0.450412055523996
"3656",2009-11-25,"MSFT",25.244598,-1.91339945282551
"3657",2009-11-25,"IBM",110.882067,-1.24135943461444
"3658",2009-11-25,"SBUX",9.996757,-1.7873396342434
"3659",2009-11-25,"AAPL",27.014025,-1.76306566681567
"3660",2009-11-25,"GSPC",1110.630005,-1.72334755173483
"3661",2009-11-27,"MSFT",24.761568,0.65024153559258
"3662",2009-11-27,"IBM",109.505622,0.517105870600872
"3663",2009-11-27,"SBUX",9.818081,2.19317807624526
"3664",2009-11-27,"AAPL",26.53775,-0.339000103625957
"3665",2009-11-27,"GSPC",1091.48999,0.379299401545583
"3666",2009-11-30,"MSFT",24.922578,2.04012201305979
"3667",2009-11-30,"IBM",110.071882,1.25841220739735
"3668",2009-11-30,"SBUX",10.033409,-0.776256604310661
"3669",2009-11-30,"AAPL",26.447787,-1.47066368917748
"3670",2009-11-30,"GSPC",1095.630005,1.20752260705018
"3671",2009-12-01,"MSFT",25.431029,-0.766410199131146
"3672",2009-12-01,"IBM",111.45704,-0.570582172288096
"3673",2009-12-01,"SBUX",9.955524,-0.230093363242357
"3674",2009-12-01,"AAPL",26.058829,-0.375688408715523
"3675",2009-12-01,"GSPC",1108.859985,0.0342698812420382
"3676",2009-12-02,"MSFT",25.236123,0.167894252219336
"3677",2009-12-02,"IBM",110.821086,0.267277655084532
"3678",2009-12-02,"SBUX",9.932617,-2.58302519869638
"3679",2009-12-02,"AAPL",25.960929,0.127399138913708
"3680",2009-12-02,"GSPC",1109.23999,-0.840210061305135
"3681",2009-12-03,"MSFT",25.278493,0.502850387481555
"3682",2009-12-03,"IBM",111.117286,-0.235204628737975
"3683",2009-12-03,"SBUX",9.676055,2.27272374950329
"3684",2009-12-03,"AAPL",25.994003,-1.60830173021061
"3685",2009-12-03,"GSPC",1099.920044,0.550943319294589
"3686",2009-12-04,"MSFT",25.405606,-0.633749889689697
"3687",2009-12-04,"IBM",110.855933,-0.165028605189757
"3688",2009-12-04,"SBUX",9.895965,-0.925922838247721
"3689",2009-12-04,"AAPL",25.575941,-2.26050333788305
"3690",2009-12-04,"GSPC",1105.97998,-0.246838102801831
"3691",2009-12-07,"MSFT",25.244598,-0.738510472616749
"3692",2009-12-07,"IBM",110.672989,-0.188915110985215
"3693",2009-12-07,"SBUX",9.804336,-0.841127843843779
"3694",2009-12-07,"AAPL",24.997796,0.486902925361893
"3695",2009-12-07,"GSPC",1103.25,-1.02515830500792
"3696",2009-12-08,"MSFT",25.058164,0.47345048903023
"3697",2009-12-08,"IBM",110.463911,1.25393985009277
"3698",2009-12-08,"SBUX",9.721869,0.377005697155559
"3699",2009-12-08,"AAPL",25.119511,4.17653830920515
"3700",2009-12-08,"GSPC",1091.939941,0.367237230678419
"3701",2009-12-09,"MSFT",25.176802,0.538547350056624
"3702",2009-12-09,"IBM",111.849062,0.739931104652449
"3703",2009-12-09,"SBUX",9.758521,4.74178412896791
"3704",2009-12-09,"AAPL",26.168637,-0.692619183796241
"3705",2009-12-09,"GSPC",1095.949951,0.583970553961904
"3706",2009-12-10,"MSFT",25.312391,-0.0669593006840022
"3707",2009-12-10,"IBM",112.676668,0.262869860510952
"3708",2009-12-10,"SBUX",10.221249,0.403404711107224
"3709",2009-12-10,"AAPL",25.987388,-0.895992317504158
"3710",2009-12-10,"GSPC",1102.349976,0.368309347157824
"3711",2009-12-11,"MSFT",25.295442,0.871022534415487
"3712",2009-12-11,"IBM",112.972861,0.192782583420635
"3713",2009-12-11,"SBUX",10.262482,1.96429089960888
"3714",2009-12-11,"AAPL",25.754543,1.18662171563284
"3715",2009-12-11,"GSPC",1106.410034,0.695940091230233
"3716",2009-12-14,"MSFT",25.515771,-0.29890533192198
"3717",2009-12-14,"IBM",113.190653,-1.10827967394092
"3718",2009-12-14,"SBUX",10.464067,-0.481610066143491
"3719",2009-12-14,"AAPL",26.060152,-1.42653811075238
"3720",2009-12-14,"GSPC",1114.109985,-0.55469667117292
"3721",2009-12-15,"MSFT",25.439503,0.266491055269448
"3722",2009-12-15,"IBM",111.936184,0.171220773436411
"3723",2009-12-15,"SBUX",10.413671,-1.27584211177788
"3724",2009-12-15,"AAPL",25.688394,0.442912079283752
"3725",2009-12-15,"GSPC",1107.930054,0.112823006785228
"3726",2009-12-16,"MSFT",25.507297,-1.66112857822608
"3727",2009-12-16,"IBM",112.127842,-1.01779627579027
"3728",2009-12-16,"SBUX",10.280809,-0.846703795391971
"3729",2009-12-16,"AAPL",25.802171,-1.62539423523703
"3730",2009-12-16,"GSPC",1109.180054,-1.18106144739598
"3731",2009-12-17,"MSFT",25.083588,2.56756728742316
"3732",2009-12-17,"IBM",110.986609,0.400315861528837
"3733",2009-12-17,"SBUX",10.193761,6.42696056931293
"3734",2009-12-17,"AAPL",25.382784,1.86073363741345
"3735",2009-12-17,"GSPC",1096.079956,0.582988035226871
"3736",2009-12-18,"MSFT",25.727626,0.527009371171664
"3737",2009-12-18,"IBM",111.430906,0.578524417633291
"3738",2009-12-18,"SBUX",10.84891,-2.28040420650554
"3739",2009-12-18,"AAPL",25.85509,1.43273529506183
"3740",2009-12-18,"GSPC",1102.469971,1.05037582016825
"3741",2009-12-21,"MSFT",25.863213,0.982959851121366
"3742",2009-12-21,"IBM",112.075561,0.994946614632609
"3743",2009-12-21,"SBUX",10.601511,2.50648233067909
"3744",2009-12-21,"AAPL",26.225525,1.07451423756053
"3745",2009-12-21,"GSPC",1114.050049,0.356354815796968
"3746",2009-12-22,"MSFT",26.117438,0.32446520979584
"3747",2009-12-22,"IBM",113.190653,0.0538807740600356
"3748",2009-12-22,"SBUX",10.867236,0.0843176682644892
"3749",2009-12-22,"AAPL",26.507322,0.868439293867558
"3750",2009-12-22,"GSPC",1118.02002,0.229865830130669
"3751",2009-12-23,"MSFT",26.20218,0.258730380449267
"3752",2009-12-23,"IBM",113.251641,0.438466935768276
"3753",2009-12-23,"SBUX",10.876399,-0.336986533870265
"3754",2009-12-23,"AAPL",26.737522,3.43394200853767
"3755",2009-12-23,"GSPC",1120.589966,0.525617235448284
"3756",2009-12-24,"MSFT",26.269973,0.548386555250745
"3757",2009-12-24,"IBM",113.748212,1.33261083699496
"3758",2009-12-24,"SBUX",10.839747,0.633981586470617
"3759",2009-12-24,"AAPL",27.655673,1.22942587584109
"3760",2009-12-24,"GSPC",1126.47998,0.115408087412254
"3761",2009-12-28,"MSFT",26.414034,0.705806617800219
"3762",2009-12-28,"IBM",115.264033,-0.347661789692886
"3763",2009-12-28,"SBUX",10.908469,-1.25997516241739
