,x,y,z,value
2754,-0.6666666666666667,-0.16666666666666674,-0.6666666666666667,184.87500000000006
2755,-0.6666666666666667,-0.16666666666666674,-0.5833333333333334,160.89062500000006
2756,-0.6666666666666667,-0.16666666666666674,-0.5,137.00000000000006
2757,-0.6666666666666667,-0.16666666666666674,-0.41666666666666674,113.48437500000006
2758,-0.6666666666666667,-0.16666666666666674,-0.33333333333333337,90.62500000000003
2759,-0.6666666666666667,-0.16666666666666674,-0.25,68.70312500000003
2760,-0.6666666666666667,-0.16666666666666674,-0.16666666666666674,48.00000000000004
2761,-0.6666666666666667,-0.16666666666666674,-0.08333333333333337,28.79687500000003
2762,-0.6666666666666667,-0.16666666666666674,0.0,11.37500000000001
2763,-0.6666666666666667,-0.16666666666666674,0.08333333333333326,-3.984374999999977
2764,-0.6666666666666667,-0.16666666666666674,0.16666666666666652,-16.99999999999997
2765,-0.6666666666666667,-0.16666666666666674,0.25,-27.390625
2766,-0.6666666666666667,-0.16666666666666674,0.33333333333333326,-34.87499999999999
2767,-0.6666666666666667,-0.16666666666666674,0.4166666666666665,-39.171875
2768,-0.6666666666666667,-0.16666666666666674,0.5,-39.99999999999999
2769,-0.6666666666666667,-0.16666666666666674,0.5833333333333333,-37.078125000000014
2770,-0.6666666666666667,-0.16666666666666674,0.6666666666666665,-30.125000000000018
2771,-0.6666666666666667,-0.16666666666666674,0.75,-18.859374999999986
2772,-0.6666666666666667,-0.16666666666666674,0.8333333333333333,-3.000000000000025
2773,-0.6666666666666667,-0.16666666666666674,0.9166666666666665,17.73437499999996
2774,-0.6666666666666667,-0.16666666666666674,1.0,43.625000000000014
2775,-0.6666666666666667,-0.08333333333333337,-1.0,232.07812500000006
2776,-0.6666666666666667,-0.08333333333333337,-0.9166666666666666,214.00000000000003
2777,-0.6666666666666667,-0.08333333333333337,-0.8333333333333334,194.67187500000006
2778,-0.6666666666666667,-0.08333333333333337,-0.75,174.37500000000003
2779,-0.6666666666666667,-0.08333333333333337,-0.6666666666666667,153.39062500000006
2780,-0.6666666666666667,-0.08333333333333337,-0.5833333333333334,132.00000000000006
2781,-0.6666666666666667,-0.08333333333333337,-0.5,110.48437500000001
2782,-0.6666666666666667,-0.08333333333333337,-0.41666666666666674,89.12500000000003
2783,-0.6666666666666667,-0.08333333333333337,-0.33333333333333337,68.20312500000003
2784,-0.6666666666666667,-0.08333333333333337,-0.25,48.0
2785,-0.6666666666666667,-0.08333333333333337,-0.16666666666666674,28.79687500000003
2786,-0.6666666666666667,-0.08333333333333337,-0.08333333333333337,10.87500000000001
2787,-0.6666666666666667,-0.08333333333333337,0.0,-5.484374999999999
2788,-0.6666666666666667,-0.08333333333333337,0.08333333333333326,-19.999999999999986
2789,-0.6666666666666667,-0.08333333333333337,0.16666666666666652,-32.390624999999986
2790,-0.6666666666666667,-0.08333333333333337,0.25,-42.37500000000001
2791,-0.6666666666666667,-0.08333333333333337,0.33333333333333326,-49.671875
2792,-0.6666666666666667,-0.08333333333333337,0.4166666666666665,-54.000000000000014
2793,-0.6666666666666667,-0.08333333333333337,0.5,-55.078125000000014
2794,-0.6666666666666667,-0.08333333333333337,0.5833333333333333,-52.62500000000003
2795,-0.6666666666666667,-0.08333333333333337,0.6666666666666665,-46.35937500000002
2796,-0.6666666666666667,-0.08333333333333337,0.75,-35.999999999999986
2797,-0.6666666666666667,-0.08333333333333337,0.8333333333333333,-21.265625000000043
2798,-0.6666666666666667,-0.08333333333333337,0.9166666666666665,-1.875000000000067
2799,-0.6666666666666667,-0.08333333333333337,1.0,22.453124999999986
2800,-0.6666666666666667,0.0,-1.0,192.0
2801,-0.6666666666666667,0.0,-0.9166666666666666,177.171875
2802,-0.6666666666666667,0.0,-0.8333333333333334,160.87500000000003
2803,-0.6666666666666667,0.0,-0.75,143.39062500000003
2804,-0.6666666666666667,0.0,-0.6666666666666667,125.00000000000004
2805,-0.6666666666666667,0.0,-0.5833333333333334,105.98437500000001
2806,-0.6666666666666667,0.0,-0.5,86.62500000000001
2807,-0.6666666666666667,0.0,-0.41666666666666674,67.20312500000001
2808,-0.6666666666666667,0.0,-0.33333333333333337,48.000000000000014
2809,-0.6666666666666667,0.0,-0.25,29.296875
2810,-0.6666666666666667,0.0,-0.16666666666666674,11.37500000000001
2811,-0.6666666666666667,0.0,-0.08333333333333337,-5.484374999999999
2812,-0.6666666666666667,0.0,0.0,-21.000000000000007
2813,-0.6666666666666667,0.0,0.08333333333333326,-34.890625
2814,-0.6666666666666667,0.0,0.16666666666666652,-46.875
2815,-0.6666666666666667,0.0,0.25,-56.671875000000014
2816,-0.6666666666666667,0.0,0.33333333333333326,-64.0
2817,-0.6666666666666667,0.0,0.4166666666666665,-68.57812500000001
2818,-0.6666666666666667,0.0,0.5,-70.12500000000003
2819,-0.6666666666666667,0.0,0.5833333333333333,-68.35937500000003
2820,-0.6666666666666667,0.0,0.6666666666666665,-63.00000000000003
2821,-0.6666666666666667,0.0,0.75,-53.765625
2822,-0.6666666666666667,0.0,0.8333333333333333,-40.37500000000004
2823,-0.6666666666666667,0.0,0.9166666666666665,-22.546875000000064
2824,-0.6666666666666667,0.0,1.0,-1.509903313490213e-14
2825,-0.6666666666666667,0.08333333333333326,-1.0,156.17187500000009
2826,-0.6666666666666667,0.08333333333333326,-0.9166666666666666,144.37500000000003
2827,-0.6666666666666667,0.08333333333333326,-0.8333333333333334,130.89062500000006
2828,-0.6666666666666667,0.08333333333333326,-0.75,116.00000000000001
2829,-0.6666666666666667,0.08333333333333326,-0.6666666666666667,99.98437500000003
2830,-0.6666666666666667,0.08333333333333326,-0.5833333333333334,83.12500000000004
2831,-0.6666666666666667,0.08333333333333326,-0.5,65.70312500000003
2832,-0.6666666666666667,0.08333333333333326,-0.41666666666666674,48.00000000000004
2833,-0.6666666666666667,0.08333333333333326,-0.33333333333333337,30.29687500000002
2834,-0.6666666666666667,0.08333333333333326,-0.25,12.875000000000014
2835,-0.6666666666666667,0.08333333333333326,-0.16666666666666674,-3.984374999999977
2836,-0.6666666666666667,0.08333333333333326,-0.08333333333333337,-19.999999999999986
2837,-0.6666666666666667,0.08333333333333326,0.0,-34.890625
2838,-0.6666666666666667,0.08333333333333326,0.08333333333333326,-48.374999999999986
2839,-0.6666666666666667,0.08333333333333326,0.16666666666666652,-60.171874999999986
2840,-0.6666666666666667,0.08333333333333326,0.25,-70.0
2841,-0.6666666666666667,0.08333333333333326,0.33333333333333326,-77.578125
2842,-0.6666666666666667,0.08333333333333326,0.4166666666666665,-82.625
2843,-0.6666666666666667,0.08333333333333326,0.5,-84.85937500000003
2844,-0.6666666666666667,0.08333333333333326,0.5833333333333333,-84.00000000000003
2845,-0.6666666666666667,0.08333333333333326,0.6666666666666665,-79.76562500000001
2846,-0.6666666666666667,0.08333333333333326,0.75,-71.87499999999999
2847,-0.6666666666666667,0.08333333333333326,0.8333333333333333,-60.04687500000003
2848,-0.6666666666666667,0.08333333333333326,0.9166666666666665,-44.00000000000006
2849,-0.6666666666666667,0.08333333333333326,1.0,-23.453125000000014
2850,-0.6666666666666667,0.16666666666666652,-1.0,124.87500000000009
2851,-0.6666666666666667,0.16666666666666652,-0.9166666666666666,115.89062500000009
2852,-0.6666666666666667,0.16666666666666652,-0.8333333333333334,105.00000000000003
2853,-0.6666666666666667,0.16666666666666652,-0.75,92.48437500000003
2854,-0.6666666666666667,0.16666666666666652,-0.6666666666666667,78.62500000000006
2855,-0.6666666666666667,0.16666666666666652,-0.5833333333333334,63.70312500000004
2856,-0.6666666666666667,0.16666666666666652,-0.5,48.00000000000004
2857,-0.6666666666666667,0.16666666666666652,-0.41666666666666674,31.79687500000004
2858,-0.6666666666666667,0.16666666666666652,-0.33333333333333337,15.375000000000025
2859,-0.6666666666666667,0.16666666666666652,-0.25,-0.9843749999999858
2860,-0.6666666666666667,0.16666666666666652,-0.16666666666666674,-16.99999999999997
2861,-0.6666666666666667,0.16666666666666652,-0.08333333333333337,-32.390624999999986
2862,-0.6666666666666667,0.16666666666666652,0.0,-46.875
2863,-0.6666666666666667,0.16666666666666652,0.08333333333333326,-60.171874999999986
2864,-0.6666666666666667,0.16666666666666652,0.16666666666666652,-71.99999999999999
2865,-0.6666666666666667,0.16666666666666652,0.25,-82.078125
2866,-0.6666666666666667,0.16666666666666652,0.33333333333333326,-90.125
2867,-0.6666666666666667,0.16666666666666652,0.4166666666666665,-95.859375
2868,-0.6666666666666667,0.16666666666666652,0.5,-99.0
2869,-0.6666666666666667,0.16666666666666652,0.5833333333333333,-99.265625
2870,-0.6666666666666667,0.16666666666666652,0.6666666666666665,-96.375
2871,-0.6666666666666667,0.16666666666666652,0.75,-90.04687499999999
2872,-0.6666666666666667,0.16666666666666652,0.8333333333333333,-80.00000000000001
2873,-0.6666666666666667,0.16666666666666652,0.9166666666666665,-65.95312500000003
2874,-0.6666666666666667,0.16666666666666652,1.0,-47.62499999999997
2875,-0.6666666666666667,0.25,-1.0,98.390625
2876,-0.6666666666666667,0.25,-0.9166666666666666,92.00000000000001
2877,-0.6666666666666667,0.25,-0.8333333333333334,83.48437500000001
2878,-0.6666666666666667,0.25,-0.75,73.125
2879,-0.6666666666666667,0.25,-0.6666666666666667,61.20312500000002
2880,-0.6666666666666667,0.25,-0.5833333333333334,48.000000000000014
2881,-0.6666666666666667,0.25,-0.5,33.796875
2882,-0.6666666666666667,0.25,-0.41666666666666674,18.875000000000007
2883,-0.6666666666666667,0.25,-0.33333333333333337,3.5156250000000018
2884,-0.6666666666666667,0.25,-0.25,-12.000000000000007
2885,-0.6666666666666667,0.25,-0.16666666666666674,-27.390625
2886,-0.6666666666666667,0.25,-0.08333333333333337,-42.37500000000001
2887,-0.6666666666666667,0.25,0.0,-56.671875000000014
2888,-0.6666666666666667,0.25,0.08333333333333326,-70.0
2889,-0.6666666666666667,0.25,0.16666666666666652,-82.078125
2890,-0.6666666666666667,0.25,0.25,-92.62500000000001
2891,-0.6666666666666667,0.25,0.33333333333333326,-101.35937500000001
2892,-0.6666666666666667,0.25,0.4166666666666665,-108.00000000000003
2893,-0.6666666666666667,0.25,0.5,-112.265625
2894,-0.6666666666666667,0.25,0.5833333333333333,-113.87500000000003
2895,-0.6666666666666667,0.25,0.6666666666666665,-112.54687500000004
2896,-0.6666666666666667,0.25,0.75,-108.00000000000001
2897,-0.6666666666666667,0.25,0.8333333333333333,-99.95312500000006
2898,-0.6666666666666667,0.25,0.9166666666666665,-88.12500000000006
2899,-0.6666666666666667,0.25,1.0,-72.23437500000004
2900,-0.6666666666666667,0.33333333333333326,-1.0,77.00000000000007
2901,-0.6666666666666667,0.33333333333333326,-0.9166666666666666,72.98437500000004
2902,-0.6666666666666667,0.33333333333333326,-0.8333333333333334,66.62500000000006
2903,-0.6666666666666667,0.33333333333333326,-0.75,58.20312500000005
2904,-0.6666666666666667,0.33333333333333326,-0.6666666666666667,48.000000000000036
2905,-0.6666666666666667,0.33333333333333326,-0.5833333333333334,36.296875000000014
2906,-0.6666666666666667,0.33333333333333326,-0.5,23.375000000000014
2907,-0.6666666666666667,0.33333333333333326,-0.41666666666666674,9.515625000000018
2908,-0.6666666666666667,0.33333333333333326,-0.33333333333333337,-4.999999999999988
2909,-0.6666666666666667,0.33333333333333326,-0.25,-19.890625
2910,-0.6666666666666667,0.33333333333333326,-0.16666666666666674,-34.87499999999999
2911,-0.6666666666666667,0.33333333333333326,-0.08333333333333337,-49.671875
2912,-0.6666666666666667,0.33333333333333326,0.0,-64.0
2913,-0.6666666666666667,0.33333333333333326,0.08333333333333326,-77.578125
2914,-0.6666666666666667,0.33333333333333326,0.16666666666666652,-90.125
2915,-0.6666666666666667,0.33333333333333326,0.25,-101.35937500000001
2916,-0.6666666666666667,0.33333333333333326,0.33333333333333326,-111.0
2917,-0.6666666666666667,0.33333333333333326,0.4166666666666665,-118.765625
2918,-0.6666666666666667,0.33333333333333326,0.5,-124.375
2919,-0.6666666666666667,0.33333333333333326,0.5833333333333333,-127.54687500000003
2920,-0.6666666666666667,0.33333333333333326,0.6666666666666665,-128.0
2921,-0.6666666666666667,0.33333333333333326,0.75,-125.453125
2922,-0.6666666666666667,0.33333333333333326,0.8333333333333333,-119.62500000000004
2923,-0.6666666666666667,0.33333333333333326,0.9166666666666665,-110.23437500000006
2924,-0.6666666666666667,0.33333333333333326,1.0,-97.0
2925,-0.6666666666666667,0.4166666666666665,-1.0,60.98437500000008
2926,-0.6666666666666667,0.4166666666666665,-0.9166666666666666,59.12500000000003
2927,-0.6666666666666667,0.4166666666666665,-0.8333333333333334,54.70312500000002
2928,-0.6666666666666667,0.4166666666666665,-0.75,48.00000000000002
2929,-0.6666666666666667,0.4166666666666665,-0.6666666666666667,39.29687500000003
2930,-0.6666666666666667,0.4166666666666665,-0.5833333333333334,28.875000000000018
2931,-0.6666666666666667,0.4166666666666665,-0.5,17.015625000000014
2932,-0.6666666666666667,0.4166666666666665,-0.41666666666666674,4.000000000000016
2933,-0.6666666666666667,0.4166666666666665,-0.33333333333333337,-9.890624999999993
2934,-0.6666666666666667,0.4166666666666665,-0.25,-24.375
2935,-0.6666666666666667,0.4166666666666665,-0.16666666666666674,-39.171875
2936,-0.6666666666666667,0.4166666666666665,-0.08333333333333337,-54.00000000000001
2937,-0.6666666666666667,0.4166666666666665,0.0,-68.57812500000001
2938,-0.6666666666666667,0.4166666666666665,0.08333333333333326,-82.625
2939,-0.6666666666666667,0.4166666666666665,0.16666666666666652,-95.859375
2940,-0.6666666666666667,0.4166666666666665,0.25,-108.00000000000001
2941,-0.6666666666666667,0.4166666666666665,0.33333333333333326,-118.765625
2942,-0.6666666666666667,0.4166666666666665,0.4166666666666665,-127.87500000000003
2943,-0.6666666666666667,0.4166666666666665,0.5,-135.046875
2944,-0.6666666666666667,0.4166666666666665,0.5833333333333333,-140.0
2945,-0.6666666666666667,0.4166666666666665,0.6666666666666665,-142.453125
2946,-0.6666666666666667,0.4166666666666665,0.75,-142.125
2947,-0.6666666666666667,0.4166666666666665,0.8333333333333333,-138.734375
2948,-0.6666666666666667,0.4166666666666665,0.9166666666666665,-132.00000000000003
2949,-0.6666666666666667,0.4166666666666665,1.0,-121.64062499999999
2950,-0.6666666666666667,0.5,-1.0,50.62500000000006
2951,-0.6666666666666667,0.5,-0.9166666666666666,50.703125
2952,-0.6666666666666667,0.5,-0.8333333333333334,48.00000000000003
2953,-0.6666666666666667,0.5,-0.75,42.79687500000003
2954,-0.6666666666666667,0.5,-0.6666666666666667,35.37500000000003
2955,-0.6666666666666667,0.5,-0.5833333333333334,26.015625
2956,-0.6666666666666667,0.5,-0.5,15.0
2957,-0.6666666666666667,0.5,-0.41666666666666674,2.609375000000008
2958,-0.6666666666666667,0.5,-0.33333333333333337,-10.875
2959,-0.6666666666666667,0.5,-0.25,-25.17187500000001
2960,-0.6666666666666667,0.5,-0.16666666666666674,-39.99999999999999
2961,-0.6666666666666667,0.5,-0.08333333333333337,-55.078125000000014
2962,-0.6666666666666667,0.5,0.0,-70.12500000000003
2963,-0.6666666666666667,0.5,0.08333333333333326,-84.85937500000001
2964,-0.6666666666666667,0.5,0.16666666666666652,-99.0
2965,-0.6666666666666667,0.5,0.25,-112.265625
2966,-0.6666666666666667,0.5,0.33333333333333326,-124.375
2967,-0.6666666666666667,0.5,0.4166666666666665,-135.04687500000003
2968,-0.6666666666666667,0.5,0.5,-144.00000000000003
2969,-0.6666666666666667,0.5,0.5833333333333333,-150.95312500000006
2970,-0.6666666666666667,0.5,0.6666666666666665,-155.62500000000006
2971,-0.6666666666666667,0.5,0.75,-157.734375
2972,-0.6666666666666667,0.5,0.8333333333333333,-157.00000000000006
2973,-0.6666666666666667,0.5,0.9166666666666665,-153.14062500000009
2974,-0.6666666666666667,0.5,1.0,-145.875
2975,-0.6666666666666667,0.5833333333333333,-1.0,46.20312500000001
2976,-0.6666666666666667,0.5833333333333333,-0.9166666666666666,48.00000000000002
2977,-0.6666666666666667,0.5833333333333333,-0.8333333333333334,46.79687499999999
2978,-0.6666666666666667,0.5833333333333333,-0.75,42.87499999999998
2979,-0.6666666666666667,0.5833333333333333,-0.6666666666666667,36.51562499999998
2980,-0.6666666666666667,0.5833333333333333,-0.5833333333333334,27.999999999999986
2981,-0.6666666666666667,0.5833333333333333,-0.5,17.609374999999964
2982,-0.6666666666666667,0.5833333333333333,-0.41666666666666674,5.624999999999995
2983,-0.6666666666666667,0.5833333333333333,-0.33333333333333337,-7.671875000000012
2984,-0.6666666666666667,0.5833333333333333,-0.25,-22.00000000000002
2985,-0.6666666666666667,0.5833333333333333,-0.16666666666666674,-37.078125000000014
2986,-0.6666666666666667,0.5833333333333333,-0.08333333333333337,-52.62500000000003
2987,-0.6666666666666667,0.5833333333333333,0.0,-68.35937500000003
2988,-0.6666666666666667,0.5833333333333333,0.08333333333333326,-84.00000000000003
2989,-0.6666666666666667,0.5833333333333333,0.16666666666666652,-99.265625
2990,-0.6666666666666667,0.5833333333333333,0.25,-113.87500000000003
2991,-0.6666666666666667,0.5833333333333333,0.33333333333333326,-127.54687500000003
2992,-0.6666666666666667,0.5833333333333333,0.4166666666666665,-140.0
2993,-0.6666666666666667,0.5833333333333333,0.5,-150.95312500000006
2994,-0.6666666666666667,0.5833333333333333,0.5833333333333333,-160.12500000000003
2995,-0.6666666666666667,0.5833333333333333,0.6666666666666665,-167.23437500000006
2996,-0.6666666666666667,0.5833333333333333,0.75,-172.0
2997,-0.6666666666666667,0.5833333333333333,0.8333333333333333,-174.14062500000006
2998,-0.6666666666666667,0.5833333333333333,0.9166666666666665,-173.37500000000006
2999,-0.6666666666666667,0.5833333333333333,1.0,-169.42187500000003
3000,-0.6666666666666667,0.6666666666666665,-1.0,48.000000000000014
3001,-0.6666666666666667,0.6666666666666665,-0.9166666666666666,51.29687500000004
3002,-0.6666666666666667,0.6666666666666665,-0.8333333333333334,51.375
3003,-0.6666666666666667,0.6666666666666665,-0.75,48.515624999999986
3004,-0.6666666666666667,0.6666666666666665,-0.6666666666666667,43.0
3005,-0.6666666666666667,0.6666666666666665,-0.5833333333333334,35.10937499999996
3006,-0.6666666666666667,0.6666666666666665,-0.5,25.124999999999957
3007,-0.6666666666666667,0.6666666666666665,-0.41666666666666674,13.328124999999982
3008,-0.6666666666666667,0.6666666666666665,-0.33333333333333337,-1.199040866595169e-14
3009,-0.6666666666666667,0.6666666666666665,-0.25,-14.57812500000002
3010,-0.6666666666666667,0.6666666666666665,-0.16666666666666674,-30.125000000000018
3011,-0.6666666666666667,0.6666666666666665,-0.08333333333333337,-46.35937500000002
3012,-0.6666666666666667,0.6666666666666665,0.0,-63.00000000000003
3013,-0.6666666666666667,0.6666666666666665,0.08333333333333326,-79.76562500000003
3014,-0.6666666666666667,0.6666666666666665,0.16666666666666652,-96.375
3015,-0.6666666666666667,0.6666666666666665,0.25,-112.54687500000003
3016,-0.6666666666666667,0.6666666666666665,0.33333333333333326,-128.00000000000003
3017,-0.6666666666666667,0.6666666666666665,0.4166666666666665,-142.453125
3018,-0.6666666666666667,0.6666666666666665,0.5,-155.62500000000006
3019,-0.6666666666666667,0.6666666666666665,0.5833333333333333,-167.234375
3020,-0.6666666666666667,0.6666666666666665,0.6666666666666665,-177.00000000000003
3021,-0.6666666666666667,0.6666666666666665,0.75,-184.640625
3022,-0.6666666666666667,0.6666666666666665,0.8333333333333333,-189.875
3023,-0.6666666666666667,0.6666666666666665,0.9166666666666665,-192.421875
3024,-0.6666666666666667,0.6666666666666665,1.0,-192.0
3025,-0.6666666666666667,0.75,-1.0,56.296875000000014
3026,-0.6666666666666667,0.75,-0.9166666666666666,60.87500000000006
3027,-0.6666666666666667,0.75,-0.8333333333333334,62.015625000000014
3028,-0.6666666666666667,0.75,-0.75,60.0
3029,-0.6666666666666667,0.75,-0.6666666666666667,55.10937500000004
3030,-0.6666666666666667,0.75,-0.5833333333333334,47.625000000000014
3031,-0.6666666666666667,0.75,-0.5,37.828124999999986
3032,-0.6666666666666667,0.75,-0.41666666666666674,26.000000000000014
3033,-0.6666666666666667,0.75,-0.33333333333333337,12.421875
3034,-0.6666666666666667,0.75,-0.25,-2.6249999999999867
3035,-0.6666666666666667,0.75,-0.16666666666666674,-18.859374999999982
3036,-0.6666666666666667,0.75,-0.08333333333333337,-35.99999999999999
3037,-0.6666666666666667,0.75,0.0,-53.765625
3038,-0.6666666666666667,0.75,0.08333333333333326,-71.87499999999999
3039,-0.6666666666666667,0.75,0.16666666666666652,-90.04687499999997
3040,-0.6666666666666667,0.75,0.25,-108.00000000000001
3041,-0.6666666666666667,0.75,0.33333333333333326,-125.453125
3042,-0.6666666666666667,0.75,0.4166666666666665,-142.125
3043,-0.6666666666666667,0.75,0.5,-157.734375
3044,-0.6666666666666667,0.75,0.5833333333333333,-172.0
3045,-0.6666666666666667,0.75,0.6666666666666665,-184.640625
3046,-0.6666666666666667,0.75,0.75,-195.375
3047,-0.6666666666666667,0.75,0.8333333333333333,-203.921875
3048,-0.6666666666666667,0.75,0.9166666666666665,-210.00000000000003
3049,-0.6666666666666667,0.75,1.0,-213.328125
3050,-0.6666666666666667,0.8333333333333333,-1.0,71.37499999999999
3051,-0.6666666666666667,0.8333333333333333,-0.9166666666666666,77.01562500000001
3052,-0.6666666666666667,0.8333333333333333,-0.8333333333333334,78.99999999999996
3053,-0.6666666666666667,0.8333333333333333,-0.75,77.60937499999994
3054,-0.6666666666666667,0.8333333333333333,-0.6666666666666667,73.125
3055,-0.6666666666666667,0.8333333333333333,-0.5833333333333334,65.82812499999996
3056,-0.6666666666666667,0.8333333333333333,-0.5,56.0
3057,-0.6666666666666667,0.8333333333333333,-0.41666666666666674,43.921875
3058,-0.6666666666666667,0.8333333333333333,-0.33333333333333337,29.874999999999957
3059,-0.6666666666666667,0.8333333333333333,-0.25,14.140624999999945
3060,-0.6666666666666667,0.8333333333333333,-0.16666666666666674,-3.0000000000000266
3061,-0.6666666666666667,0.8333333333333333,-0.08333333333333337,-21.265625000000043
3062,-0.6666666666666667,0.8333333333333333,0.0,-40.37500000000004
3063,-0.6666666666666667,0.8333333333333333,0.08333333333333326,-60.04687500000002
3064,-0.6666666666666667,0.8333333333333333,0.16666666666666652,-80.00000000000001
3065,-0.6666666666666667,0.8333333333333333,0.25,-99.95312500000006
3066,-0.6666666666666667,0.8333333333333333,0.33333333333333326,-119.62500000000004
3067,-0.6666666666666667,0.8333333333333333,0.4166666666666665,-138.73437500000003
3068,-0.6666666666666667,0.8333333333333333,0.5,-157.00000000000006
3069,-0.6666666666666667,0.8333333333333333,0.5833333333333333,-174.14062500000006
3070,-0.6666666666666667,0.8333333333333333,0.6666666666666665,-189.875
3071,-0.6666666666666667,0.8333333333333333,0.75,-203.921875
3072,-0.6666666666666667,0.8333333333333333,0.8333333333333333,-216.00000000000003
3073,-0.6666666666666667,0.8333333333333333,0.9166666666666665,-225.82812500000006
3074,-0.6666666666666667,0.8333333333333333,1.0,-233.12500000000003
3075,-0.6666666666666667,0.9166666666666665,-1.0,93.51562499999993
3076,-0.6666666666666667,0.9166666666666665,-0.9166666666666666,99.99999999999999
3077,-0.6666666666666667,0.9166666666666665,-0.8333333333333334,102.60937499999991
3078,-0.6666666666666667,0.9166666666666665,-0.75,101.62499999999994
3079,-0.6666666666666667,0.9166666666666665,-0.6666666666666667,97.32812499999991
3080,-0.6666666666666667,0.9166666666666665,-0.5833333333333334,89.9999999999999
3081,-0.6666666666666667,0.9166666666666665,-0.5,79.92187499999997
3082,-0.6666666666666667,0.9166666666666665,-0.41666666666666674,67.37499999999996
3083,-0.6666666666666667,0.9166666666666665,-0.33333333333333337,52.6406249999999
3084,-0.6666666666666667,0.9166666666666665,-0.25,35.99999999999997
3085,-0.6666666666666667,0.9166666666666665,-0.16666666666666674,17.73437499999996
3086,-0.6666666666666667,0.9166666666666665,-0.08333333333333337,-1.8750000000000653
3087,-0.6666666666666667,0.9166666666666665,0.0,-22.546875000000064
3088,-0.6666666666666667,0.9166666666666665,0.08333333333333326,-44.00000000000004
3089,-0.6666666666666667,0.9166666666666665,0.16666666666666652,-65.95312500000003
3090,-0.6666666666666667,0.9166666666666665,0.25,-88.12500000000006
3091,-0.6666666666666667,0.9166666666666665,0.33333333333333326,-110.23437500000006
3092,-0.6666666666666667,0.9166666666666665,0.4166666666666665,-132.00000000000003
3093,-0.6666666666666667,0.9166666666666665,0.5,-153.14062500000009
3094,-0.6666666666666667,0.9166666666666665,0.5833333333333333,-173.37500000000006
3095,-0.6666666666666667,0.9166666666666665,0.6666666666666665,-192.421875
3096,-0.6666666666666667,0.9166666666666665,0.75,-210.0
3097,-0.6666666666666667,0.9166666666666665,0.8333333333333333,-225.82812500000006
3098,-0.6666666666666667,0.9166666666666665,0.9166666666666665,-239.62500000000003
3099,-0.6666666666666667,0.9166666666666665,1.0,-251.109375
3100,-0.6666666666666667,1.0,-1.0,123.00000000000006
3101,-0.6666666666666667,1.0,-0.9166666666666666,130.109375
3102,-0.6666666666666667,1.0,-0.8333333333333334,133.125
3103,-0.6666666666666667,1.0,-0.75,132.328125
3104,-0.6666666666666667,1.0,-0.6666666666666667,128.0
3105,-0.6666666666666667,1.0,-0.5833333333333334,120.421875
3106,-0.6666666666666667,1.0,-0.5,109.875
3107,-0.6666666666666667,1.0,-0.41666666666666674,96.640625
3108,-0.6666666666666667,1.0,-0.33333333333333337,80.99999999999999
3109,-0.6666666666666667,1.0,-0.25,63.234375
3110,-0.6666666666666667,1.0,-0.16666666666666674,43.625000000000014
3111,-0.6666666666666667,1.0,-0.08333333333333337,22.453124999999986
3112,-0.6666666666666667,1.0,0.0,-1.509903313490213e-14
3113,-0.6666666666666667,1.0,0.08333333333333326,-23.453125000000014
3114,-0.6666666666666667,1.0,0.16666666666666652,-47.624999999999986
3115,-0.6666666666666667,1.0,0.25,-72.23437500000003
3116,-0.6666666666666667,1.0,0.33333333333333326,-97.0
3117,-0.6666666666666667,1.0,0.4166666666666665,-121.64062499999997
3118,-0.6666666666666667,1.0,0.5,-145.875
3119,-0.6666666666666667,1.0,0.5833333333333333,-169.42187500000003
3120,-0.6666666666666667,1.0,0.6666666666666665,-192.0
3121,-0.6666666666666667,1.0,0.75,-213.328125
3122,-0.6666666666666667,1.0,0.8333333333333333,-233.12500000000003
3123,-0.6666666666666667,1.0,0.9166666666666665,-251.109375
3124,-0.6666666666666667,1.0,1.0,-267.0
3125,-0.5833333333333334,-1.0,-1.0,793.7343750000002
3126,-0.5833333333333334,-1.0,-0.9166666666666666,730.125
3127,-0.5833333333333334,-1.0,-0.8333333333333334,667.4531250000002
3128,-0.5833333333333334,-1.0,-0.75,606.0
3129,-0.5833333333333334,-1.0,-0.6666666666666667,546.0468750000001
3130,-0.5833333333333334,-1.0,-0.5833333333333334,487.8750000000001
3131,-0.5833333333333334,-1.0,-0.5,431.765625
3132,-0.5833333333333334,-1.0,-0.41666666666666674,378.0000000000001
3133,-0.5833333333333334,-1.0,-0.33333333333333337,326.85937500000006
3134,-0.5833333333333334,-1.0,-0.25,278.62500000000006
3135,-0.5833333333333334,-1.0,-0.16666666666666674,233.57812500000006
3136,-0.5833333333333334,-1.0,-0.08333333333333337,192.00000000000003
3137,-0.5833333333333334,-1.0,0.0,154.171875
3138,-0.5833333333333334,-1.0,0.08333333333333326,120.37500000000006
3139,-0.5833333333333334,-1.0,0.16666666666666652,90.89062500000006
3140,-0.5833333333333334,-1.0,0.25,66.00000000000001
3141,-0.5833333333333334,-1.0,0.33333333333333326,45.98437500000003
3142,-0.5833333333333334,-1.0,0.4166666666666665,31.12500000000004
3143,-0.5833333333333334,-1.0,0.5,21.703125000000018
3144,-0.5833333333333334,-1.0,0.5833333333333333,18.000000000000007
3145,-0.5833333333333334,-1.0,0.6666666666666665,20.296875000000004
