x,y,z,u,v,w
2.6605289,-7.20209503,-9.15276051,0.791118791387,0.243911608524,0.890985886797
1.62009025,-7.80494547,-16.1247349,0.770875020983,-0.0240378859099,0.385462477432
2.71341181,-5.384202,-5.03671265,0.682796119086,0.460285840936,1.15695161223
0.674032092,-6.82358408,-16.8531933,0.689934624878,0.0821676377613,0.380417383925
1.38480759,-6.31966829,-8.10301876,0.616311701559,0.308544616218,0.911268978503
3.75272155,-8.12157917,-12.9211721,0.751199837448,0.169185741957,0.620957261453
4.31575871,-8.46595192,-7.11617947,0.530908666073,0.382822872812,0.863352155317
3.26877356,-7.26890516,-8.88944817,0.743773816697,0.255324942887,0.826721919728
0.390559912,-8.85092735,-16.4873581,0.691712012924,0.00595339845452,0.394518214799
2.73806381,-7.13541937,-9.298316,0.792921630806,0.411741853156,0.846500309647
-6.70637178,-7.6969595,-17.2057972,0.773143893211,-0.108216641135,-0.0717327225991
2.94644117,-7.16975498,-9.43888474,0.597709598152,0.28435945161,0.778049025023
2.54097939,-6.09068871,-8.4725256,0.658951439304,0.170471664533,0.926121683023
2.06529474,-5.3852067,-6.61385775,0.715029758397,0.361042728165,1.0547897013
2.89766693,-4.07523441,-5.57757664,0.536740263135,0.418548383221,1.25406895953
3.42320275,-3.59363532,-1.93251121,0.541158519814,0.791479981653,1.47554037628
2.75406551,-6.46780586,-9.59824944,0.759269997148,0.305356701878,0.884594961604
3.37991524,-9.84834194,-12.1858101,0.753033437737,0.193662847175,0.554250930415
0.582000077,-6.12951279,-14.2906303,0.653095361872,0.0631551700043,0.572189314427
3.97501206,-9.33764744,-10.684948,0.707424973836,0.242452372795,0.637919900797
2.37584829,-6.90651178,-13.7755957,0.8027180245,0.000731347221488,0.556298979905
1.58126581,3.67320323,5.49971008,-0.609119956415,1.18269878746,0.458971872123
1.2404741,-11.4053907,-14.0723829,0.78944371679,-0.0014992305673,0.366004316575
3.48197746,-7.272439,-9.06245136,0.621170855146,0.241367502159,0.854097506919
0.588583648,-11.038909,-12.5471134,0.809716285744,0.0903832370837,0.451452021894
3.37683034,0.697389543,4.89642906,-0.530228143425,1.15732642112,0.778289872003
2.80904174,-7.56061649,-9.55409622,0.680572610186,0.147054179088,0.961099359925
-9.97468281,-8.58800793,-18.2834263,0.664421645055,-0.199293698674,-0.0703619175563
2.45705843,-9.1265831,-10.5721922,0.772189723394,0.243045800419,0.684822427971
3.50293493,-6.98598003,-9.40207481,0.600901307206,0.320602472369,0.756746573765
3.42780161,-7.05312729,-9.39985085,0.683336228223,0.189349880043,0.883546397137
-3.32457566,-7.31836367,-14.8136797,0.929591111466,-0.081986768331,0.159501350877
2.6552949,-7.29698515,-9.89728069,0.607898344003,0.241202328098,0.910775130978
3.24875593,-6.79891872,-9.20378685,0.696111705073,0.216157821423,0.802838528194
4.4042964,-6.20511436,-7.95049143,0.626575790959,0.365762083137,0.867455034201
1.55127156,-9.85991573,-14.1825752,0.805265353993,-0.0209982723869,0.407594101256
3.91489077,-0.419031471,3.29241943,-0.585901995294,1.09075475244,1.12390037966
0.0325713977,-8.38620758,-12.2372646,0.727941651395,0.0623674976122,0.648152865734
3.51689267,-6.46312523,-8.02645969,0.657457363532,0.199047018732,0.911148720768
3.01404285,-6.20406818,-9.33571434,0.733899347175,0.312696386333,0.899010030843
5.09030485,-0.740723073,0.988496721,-0.22755067759,0.605847070316,1.67695837323
4.39001656,-8.88219547,-11.7665768,0.710123813852,0.126451425629,0.665834784392
4.39128113,-1.97571623,0.799663782,0.210881080324,0.879126146054,1.62836380031
4.42223597,-4.54136133,-4.31264353,0.567758128877,0.671798388526,1.17259016531
4.57234192,-4.17359495,-2.28970814,0.552805928739,0.739960003381,1.34928727085
0.0144422427,-7.13647413,-18.7775841,0.685102109682,0.00166134184415,0.253011892744
4.42223454,-0.0413058847,4.4772296,-0.472193311023,0.755502605851,1.15894186144
2.70356965,-7.62802124,-9.65684319,0.629445395783,0.278076306563,0.87339641116
2.9059422,-5.21044588,-7.17172766,0.603176462074,0.316982490504,1.02210977538
3.09300566,-6.55076313,-6.95842743,0.711095029673,0.332193219374,0.926831246971
4.04416561,-2.98077512,-1.61840713,0.0917622411044,0.72879294099,1.64310505349
4.41002846,-0.226006061,4.11598969,-0.213600171826,1.00701141165,1.22682260222
-1.02818954,-7.48391676,-17.009367,0.739095661937,-0.0915240665186,0.269457185353
3.74614143,-7.14676142,-9.20611382,0.723059858919,0.295023975046,0.834968228591
2.5865407,-7.34101343,-9.30549049,0.718397696818,0.257916329455,0.806108152668
3.29701519,-6.76843357,-9.88670349,0.719494233913,0.274846762119,0.905056164795
3.29714513,-9.13106346,-12.3479052,0.824765693015,-0.0102978320914,0.590372667899
2.96327424,-6.63847494,-8.80360794,0.74215666536,0.0758920596856,0.877877852476
-2.04417801,-10.6475172,-17.7676678,0.640610741811,0.00954013414425,0.185300074222
2.57926893,-7.07887316,-8.83968639,0.668571314897,0.175989211976,0.877088250378
-5.78664112,-9.45006943,-16.9411163,0.779283935243,-0.0898670827141,0.0458768678203
2.42637062,-7.26064157,-8.85756683,0.790573458303,0.327959065947,0.772969374861
3.70072818,-5.48376894,-3.57138705,0.671975393198,0.608541905484,1.20721269397
2.83249617,-7.64676476,-10.7574492,0.713770369945,0.134168921807,0.838129176774
3.06588221,-6.78961086,-10.0896244,0.763601569447,0.267624237389,0.791753787091
3.47816372,-7.1430788,-8.30116367,0.67575220578,0.394827513673,0.82457355654
-0.310536623,-7.33045101,-17.6525307,0.753360279344,0.00162664128778,0.246880990215
2.66325283,-6.77701378,-9.14776897,0.693949637711,0.202786424747,0.924930745931
-3.46427965,-8.36676025,-15.8494987,0.849118539393,-0.104181051723,0.182200294884
4.18738174,-0.799086034,3.10268235,-0.171710511695,1.12975918937,1.23966939103
3.35107517,-6.22362852,-11.023531,0.775711781639,0.199617866818,0.809770295054
2.03209281,-9.7636795,-14.0557556,0.758916805885,0.123197527002,0.467105914233
3.22239971,-7.05534363,-9.40015316,0.633096031582,0.327079592165,0.854599925568
4.28883934,-3.59219956,-0.162702277,0.270934900598,1.08738795826,1.45041155178
0.844751656,-10.2799358,-9.80532169,0.75250230609,0.274071822364,0.621053126507
3.97436118,-9.3179903,-11.5077829,0.731654381056,0.276178455995,0.724781601496
5.66852093,-5.63092756,-4.78414679,0.5600604575,0.498581361969,1.25631579707
5.14164734,-7.33025503,-9.44835472,0.746478934006,0.354582334092,0.904624726602
5.43347073,-4.19963264,0.0535741448,0.294128917645,0.904742214629,1.45524039363
5.23729277,-1.68334138,2.32796502,-0.166408539517,0.981254606606,1.36455900869
2.12983131,3.08499146,7.35101223,-0.583813309158,0.742340562221,0.711729699214
3.3634336,-10.0620279,-15.502223,0.664959551258,0.165940165287,0.521697911669
5.49406528,-5.45919514,-5.44265223,0.621883525658,0.472030543614,1.18445797991
4.58944845,-1.93575096,-1.16268635,0.259924506911,0.786934323744,1.69107907275
5.21976948,-5.2431922,-5.79937172,0.460376648332,0.440683474527,1.20093346073
6.22213316,-6.94140863,-10.2851591,0.566254220107,0.201687969709,0.92182650191
5.89523697,-0.962893128,2.93800783,-0.385107612046,0.797384555713,1.3213998865
3.43348885,0.491900682,3.66507292,-0.384688577655,1.29419668958,1.10015120134
3.82888126,-5.90411472,-9.00572205,0.517282797378,0.273871321156,1.06574218617
2.62171817,2.87158871,6.8832078,-0.77929462375,0.76885164756,0.681362623998
-2.05232167,-9.75336456,-20.096735,0.652923174782,-0.030294956079,0.240841139436
0.812285066,3.22384477,7.81701994,-0.870084439024,0.595451826144,0.522871468574
5.7636466,-6.0099535,-6.38555384,0.427320195556,0.49738581743,1.16884904346
3.59809756,-0.252592862,2.64660907,-0.200106964667,1.01496188039,1.55989252353
4.34825373,-5.7232523,-4.6178441,0.461000140657,0.671523930763,1.17183058086
5.20641851,-4.77672577,-5.54857206,0.589648742105,0.556791319597,1.16167504477
5.18005037,-5.21124792,-4.51705265,0.418135630934,0.531660128541,1.2135349967
5.9482131,-5.66576195,-5.3265729,0.506779450105,0.572125595097,1.20403028322
4.50737858,-7.91376162,-10.0239258,0.559971976552,0.322702293481,0.85492186939
5.38776493,-5.4144206,-5.76995516,0.563772652469,0.530640038599,1.19098980732
5.46713161,-5.75106096,-5.22953415,0.66434972354,0.544088657199,1.20534270249
4.43156672,-7.67534637,-14.1973448,0.723990609197,0.0958407663403,0.646295765701
4.61573744,-2.84222722,0.246030197,0.22441889529,0.928010351314,1.62742880457
3.21277308,-6.3311367,-14.9325724,0.660052093533,0.182957652339,0.649770910008
3.50011134,-4.6243434,-3.88842678,0.473224782969,0.623721125449,1.36411745411
6.38357115,-7.1894803,-10.0685606,0.641943720018,0.332345869863,0.905712537513
5.93690729,-6.46048689,-3.32594967,0.305868317241,0.702294987703,1.16553560627
5.70296192,-5.77174473,-5.26209593,0.524544300136,0.553739331092,1.1195201022
2.9455862,-8.59601116,-14.5479002,0.667487546263,0.133282002964,0.644846769871
5.53519773,-5.1691556,-5.46759224,0.652463061019,0.628108172115,1.20841153917
-3.68404055,-7.92514992,-17.0485458,0.837448165416,-0.0120653140457,0.158481077535
5.04077387,-5.60982418,-5.79193354,0.500829835671,0.554200546322,1.18323963447
4.74765062,-5.00325441,-4.29015446,0.483980357621,0.431173905503,1.31803382485
4.32508516,-3.3872807,-1.72404563,0.413139938755,0.738746384624,1.57794150338
4.14973831,-1.81952536,0.239624783,-0.00831789213142,0.821471429901,1.82348992389
3.9870472,0.272777706,3.63346648,-0.230527850823,1.15079256187,1.19321682381
5.3945365,-5.04207611,-5.5425005,0.615058595747,0.46217479903,1.28690324589
6.03779078,-8.76894665,-9.62379265,0.655489795987,0.386515773395,0.816838558266
2.97268724,-5.66308737,-11.5638342,0.614388802242,0.19116657121,0.892308422456
6.40353966,-8.02565002,-7.78011179,0.575440989267,0.462850058698,0.916693008193
5.25220442,-6.64598227,-11.1360579,0.722228481281,0.142850620776,0.856554601672
-0.810359836,7.46518993,6.2172699,-0.641397082283,0.840899483817,-0.034703599786
4.13188982,-11.0904713,-12.2741175,0.7482011685,0.172632411204,0.595891338196
5.43952036,-5.82098389,-5.30421448,0.408158769364,0.548165020672,1.16001277606
3.5650239,-10.3317823,-10.3958178,0.770990797993,0.292142952394,0.700860187964
0.93195045,4.69057083,6.55979538,-0.72432462638,0.943402673054,0.146632330074
5.17388391,-6.43463278,-5.30753183,0.554049201553,0.468174100318,1.30760398606
-7.32370806,-9.17393589,-18.1875629,0.749702542827,-0.111958729169,0.123854796934
5.18567276,-7.78311777,-7.45158291,0.668022720187,0.48165176503,0.987419121522
5.37277269,-5.39384747,-5.84170389,0.38958983241,0.533629531686,1.16348588319
5.58882952,-5.8491993,-5.43667459,0.451900713016,0.473889028502,1.23382624782
0.222546428,-7.38971806,-13.7000875,0.957190007716,0.0472244099344,0.43958452971
4.80050325,-5.90933418,-5.75818682,0.516688064034,0.515805448933,1.30680500011
5.52398252,-5.60273552,-5.55675316,0.496772890632,0.441634541523,1.15672593983
6.31377983,-4.40193939,-4.03202057,0.358468475291,0.604919581664,1.23188381083
4.48649931,-9.63653755,-12.188818,0.754678248728,0.143550499835,0.658834197236
0.96030736,3.46945786,6.04401779,-0.90160859459,0.932249320184,0.378033842034
2.71866846,-7.79372454,-9.24191284,0.694969804648,0.263436609712,0.959383242316
5.6092515,-5.23974991,-3.96230507,0.42695627408,0.469988160797,1.26523503809
5.47981215,-4.74926186,-5.2678051,0.548912077272,0.476028990598,1.28000403112
3.00511599,1.54048932,6.02363014,-0.776224477081,0.571478280074,1.0073039046
6.83269453,-8.05908012,-8.76585197,0.582279500372,0.317727405659,0.93845716125
3.89121723,1.59644771,5.62628269,-0.377670858409,0.943622634937,0.958195000075
5.59328032,-1.38442349,0.92762363,-0.0408812367561,1.00072573537,1.4982478449
5.39981222,-0.660249174,3.03061509,-0.129327736034,1.06879291279,1.24570769174
2.55797315,-6.97033787,-17.381609,0.66933101698,0.0885426504997,0.495260704285
2.05689669,2.65815496,7.64360666,-0.736481265938,0.662408591202,0.553285462541
4.90992498,-6.04773521,-5.70346451,0.527510296152,0.579097260726,1.24750580447
4.72960329,-3.48737645,-2.47118044,0.309474429713,0.627775865949,1.5068979323
5.35882092,-4.72436714,-2.75999022,0.452163751881,0.660134457597,1.32356669124
2.81813002,0.508041561,4.22592402,-0.686482247786,1.0182089034,1.18531416194
2.94846058,3.40010834,7.54944515,-0.511704079486,0.899210733095,0.638976255736
1.73999786,-7.62803984,-15.5239506,0.734209704205,0.0171937404265,0.52684543893
6.01149607,-5.58902979,-5.46504831,0.45887286575,0.54369728353,1.17035809063
5.16344929,-5.83014774,-5.62129498,0.629505810711,0.562354823877,1.17387394644
5.66068077,-5.39977646,-5.71551991,0.510807023939,0.466125802196,1.32737128111
6.22019243,-8.8251276,-9.63618755,0.725219156573,0.177945969104,0.858047982343
5.47714186,-5.91567183,-4.97652388,0.568252831911,0.339189725757,1.16909837601
0.379096329,-10.3864002,-16.6699638,0.65053155315,0.131806684747,0.403558287273
4.92583895,-5.90360308,-4.96478605,0.554160038003,0.469848360044,1.20115660404
-2.76346183,-9.57271004,-16.3573761,0.831861289718,0.026535571378,0.268902552358
5.25090885,-5.52455521,-5.36306238,0.687774348737,0.604836116134,1.10085635942
5.32627821,-2.33004022,1.63805366,0.114639311034,1.06361992668,1.3805748249
5.31188345,-6.73252296,-6.98057652,0.590447482102,0.364982268589,1.18395711722
5.66909361,-5.43076038,-6.35123301,0.598145030499,0.467881159833,1.21197300426
5.65310431,-5.18492222,-4.63269758,0.454619743563,0.65602460632,1.14281165843
2.49243522,-7.14335966,-16.2604904,0.738652556749,0.100005488317,0.499414127135
5.12916136,-5.59896564,-5.07632732,0.589202498271,0.448022485804,1.25062391842
-0.221449971,-8.52445602,-14.696846,0.877187457261,0.0231173708809,0.436991674877
2.69979072,3.33303857,6.4265523,-0.547949630412,1.02434282855,0.570637764537
6.00684452,-5.16659927,-7.31662703,0.620058656901,0.372434482865,1.17651771311
4.77808285,-9.00086212,-11.8315725,0.699375046908,0.287605171042,0.724045682545
5.31689644,-5.40196466,-5.5280323,0.464205637297,0.561063701414,1.2231611175
3.94404721,1.14222467,4.25296688,-0.40424403173,1.31145696562,0.834102988863
3.57726932,-8.76977348,-6.95550346,0.691837900973,0.542875979502,0.908656705235
6.51166439,-7.92011738,-8.2906971,0.60897011948,0.475905548233,0.997468841925
6.95284748,-3.16387129,0.451079011,0.061974673322,0.823837632242,1.48514193865
7.58814144,-5.61412287,-5.48002052,0.534791666486,0.567002174991,1.216827629
5.40964746,-0.211431712,4.68452883,-0.273258842431,1.14677844732,0.978832593041
3.6398344,2.09361219,6.2948761,-0.618292689891,0.978268171427,0.757911401813
-0.187594503,5.49765491,9.09264755,-0.633455302301,0.543808242959,0.240980450411
5.73923635,-9.17970276,-13.1128845,0.597275962372,0.308286554272,0.757891575407
7.04231453,-3.16654825,-0.336616158,0.132114596094,0.762724176154,1.53416566128
3.95995069,1.33765578,4.68953657,-0.494956015531,0.870177614574,1.24390044645
6.34757662,-3.12332225,-0.467017889,0.0786449031302,0.716267604079,1.64041445843
7.99417925,-5.85470915,-6.28628016,0.360604683844,0.385096679185,1.2159984543
3.58517361,2.02366018,6.84073448,-0.787888573765,0.761968591206,0.761277051749
1.36292756,4.94203138,6.42166662,-0.646704030312,1.05222735764,0.431191447166
5.42082071,-4.45674229,-4.28430557,0.296397054137,0.51607113934,1.46942032641
-0.467046469,5.36440706,8.46782207,-0.841154446684,0.557710814592,0.187209551148
0.412654698,-9.6879673,-18.8076687,0.661100091226,0.066985913296,0.45025451931
-2.42301297,5.09828281,8.85411453,-0.836907157995,0.404109004179,0.0519365647877
6.73501873,-3.59945583,-1.25934076,0.0384562152774,0.802537223511,1.57234116412
1.99775827,3.34853029,7.01741838,-0.553933675848,0.872893746552,0.838060966026
5.34528446,-2.48588204,0.528799236,-0.0255947997299,1.06798910926,1.5103689969
6.67863035,-2.31861019,-0.414376497,0.121573872197,0.755955421058,1.57400457172
5.93716955,-2.607795,0.683444023,-0.091349550307,0.867992534038,1.48243127123
6.97262001,-2.98483372,-0.216682345,-0.0214753739245,0.858654992231,1.51814576537
6.32451773,-6.3079319,-6.24753475,0.389753741922,0.543576453674,1.16879397546
6.79787827,-2.96507573,-0.498419791,0.117724975554,0.785340019826,1.61575035139
7.15849495,-3.1000607,-0.150408462,0.162899578035,0.866756479576,1.49829826642
6.96286392,-7.067204,-11.2807674,0.617804429905,0.232393964171,0.914230363329
4.15536118,1.10355997,5.20584106,-0.390645331306,1.07947142647,1.00168512378
5.54328108,-5.43891764,-11.9632292,0.574490129197,0.296589968055,0.942429500258
4.26654339,-1.40993321,2.00362921,-0.169416787485,1.08199950167,1.52542794844
8.42657566,-5.61110067,-6.14031219,0.428448226052,0.514629404102,1.19396326551
6.24808407,-3.11354256,1.48436058,-0.195180499152,1.08389363987,1.26427850493
6.85571098,-3.09001756,-0.454600126,0.034440153324,0.87563272595,1.45682319631
5.321064,-7.82789135,-11.642396,0.592220544483,0.281533031776,0.911889532157
7.16101027,-2.4543643,-0.248540789,0.145628597986,0.823930401426,1.56788566609
-0.485904902,-7.77292061,-15.9977913,0.865878840325,0.0955868552136,0.406706550406
6.37186146,-2.97628427,-0.530130148,0.138415629285,0.856720548899,1.62626080045
5.70383596,-2.69822192,1.32121074,-0.0481023030577,0.808058995026,1.53296403568
4.46024561,0.0897590593,4.07063484,-0.306634466113,1.02251509918,1.27304395763
2.68181133,1.5708704,5.66171122,-0.637335732981,0.890789424658,1.06402745876
2.42136431,4.29224777,6.84045315,-0.537766675283,0.966363067355,0.564846347493
6.92460346,-2.93105674,-0.0351915061,0.124610879681,0.680667373773,1.62313305669
8.16533375,-6.93261719,-6.06970835,0.461999793575,0.598513808055,1.0832213547
5.06392336,-4.6516428,-7.55501842,0.481458484312,0.357983028857,1.26082963542
8.12518978,-5.84519672,-3.82394505,0.317439095612,0.706706186439,1.19716207528
7.65876198,-5.80330849,-7.36186886,0.544514384874,0.31259962353,1.16088421288
-3.08837247,9.96016884,5.44816685,-0.56515662432,0.493433182382,-0.356841536404
6.76578808,-10.0912447,-9.61232758,0.648838448714,0.364950041056,0.827410518375
6.31494856,-3.10382009,-0.322079271,0.00312714873333,0.905313817167,1.50786441609
6.25643063,-8.81645489,-7.29004145,0.651214767441,0.523454330136,0.961150840138
-1.78461647,7.6322875,6.23112535,-0.705513864493,0.621845872598,-0.296700682595
6.61216545,-3.952672,0.198580012,0.147582540492,0.87095383866,1.60166278143
-4.39298582,-9.40840054,-17.3373585,0.813363900529,-0.0107976385525,0.333781281825
7.25974989,-5.47282171,-3.16817808,0.404699820898,0.759809780123,1.30206647319
6.21521902,-2.92313814,-0.626525462,-8.02879656757e-05,0.800473544953,1.62155058017
6.5599041,-3.37727189,-0.187817231,0.0109392721255,0.858407290491,1.56124524794
3.7492981,-6.93826532,-11.4986181,0.914630308122,0.197901528381,0.740741119906
6.20125866,-3.3027544,-0.11805369,0.158478854283,0.89300640496,1.68885646213
6.67669344,-3.35634685,-0.504746616,0.0597596152402,0.777414922256,1.54268552962
6.68019247,-1.65646935,1.18741095,-0.226148798346,0.851108954357,1.4300072987
7.11464596,-8.76068211,-9.25261879,0.637564912966,0.328396232837,0.910841213649
-2.40212798,6.39512396,6.43025875,-0.86429939017,0.626719794397,-0.13626990534
5.08618402,-6.32871485,-5.01155186,0.54193356223,0.534669569943,1.30874596669
6.32185793,-2.83829832,1.33734047,-0.105397074457,0.814515104606,1.43023509384
6.72555637,-2.56125712,0.209084034,0.0442664401904,0.69997749052,1.6038617319
-0.161771595,3.40550709,8.68515301,-0.874967295538,0.420876730923,0.441844792852
8.61626148,-6.47227573,-4.7546792,0.349155940526,0.535259896884,1.203371221
2.0623374,4.80565977,8.18399906,-0.563212797131,0.759198198612,0.436466332348
4.21981859,2.41058898,5.46701956,-0.608360377312,0.964143477752,0.919962060545
4.04384947,3.24624014,6.62255955,-0.533148042514,0.977069160475,0.689494134338
4.97379398,-6.46214151,-15.0555019,0.614849119188,0.185046948559,0.751210279996
-0.808990419,4.81146145,8.76415634,-0.770682638549,0.481243908924,0.0628609751297
6.34538555,-3.19153881,-0.289641559,0.169900653366,0.955017166297,1.63715568287
4.55157804,-0.457941711,3.41233325,-0.412219548683,0.928798980271,1.35844222045
5.96749783,-1.56646192,2.56429267,-0.162032953988,0.990720725967,1.31034794345
-0.166652739,3.99819255,7.24673223,-0.838849268821,0.824667544823,0.488850568117
0.836988509,6.38922882,9.08657265,-0.596286465408,0.692181467768,0.202228242997
4.40511703,-7.33188152,-13.0501204,0.681358624496,0.14477238708,0.798580144632
6.86296463,-3.03710723,-0.420809656,-0.0585436892849,0.824034666502,1.5251410858
6.8898015,-3.0925746,-0.480939031,0.21099307973,0.89342298939,1.56549025349
6.78024912,-3.15898919,-0.04191342,0.0253748165127,0.750818173799,1.67190385897
8.60881615,-7.76855612,-5.9481554,0.533947397407,0.391104751572,1.1096802273
6.88524008,-3.94019794,-0.0411054194,0.126759704309,0.728409395222,1.45576451546
2.78355932,-9.64579487,-14.73032,0.629019181538,0.266714657735,0.636590676132
6.36198378,-3.43444705,0.147841558,0.142615913673,0.862613295556,1.499209602
0.391615808,-9.23266792,-14.9068518,0.848196435096,0.158134839951,0.510099332485
7.09745407,-2.76973486,-0.540364742,0.215950120044,0.854510011644,1.47793122261
4.67877626,1.86681068,5.74423122,-0.398401704456,1.10792331798,0.813386095623
7.01454449,-4.82949686,-1.89848495,0.274377347911,0.664553040439,1.52812784714
7.2149024,-3.21416402,-1.01663733,0.166350703946,0.725936879932,1.63104314009
6.50922441,-2.22569585,0.275921494,-0.0693817188982,0.919874269351,1.44305120198
5.1575222,-6.5688324,-13.8992729,0.677248971056,0.209220425319,0.765678299854
6.6603899,-3.28072309,0.168397576,0.153409600151,0.802663357519,1.51638314553
3.03152752,-8.16691685,-12.557579,0.851575960308,0.172037779987,0.709993840751
0.434243947,6.69196367,7.62398338,-0.636339547011,0.763010546871,0.0960176886691
7.73616409,-3.38488984,-2.21745348,0.258148690862,0.585653801636,1.54316036882
7.1726141,-7.58760214,-8.62493134,0.565672912897,0.471603024719,0.992171192202
6.40476322,-2.83120179,-0.225265786,0.0485858729334,0.818665795712,1.60011914499
1.84809709,5.6119585,6.20241022,-0.657982463846,1.04895259477,0.248027296507
5.83206558,-6.13332891,-2.96140695,0.475375391866,0.879624399446,1.23208827197
8.37093258,-5.72293139,-4.03927517,0.356874742424,0.702882256736,1.27417508934
6.03692341,0.269177079,5.13353586,-0.5191739167,0.960592048838,0.988491998466
8.87797642,-3.07776308,-0.387288123,0.109817227157,0.785433681946,1.49074831459
3.73737431,3.93231773,7.35045195,-0.577663765638,1.0333838779,0.461434513244
1.00778806,5.39807272,8.14246368,-0.753805587466,0.774357672375,0.252809432957
-2.494663,7.13377523,9.26836491,-0.588413099357,0.328687929093,-0.136036788947
7.75697327,-7.73472118,-9.81586075,0.469047088278,0.467490110722,1.00726131632
6.22798252,0.0978357494,4.86138725,-0.526659010835,0.934874484894,1.17975388186
1.62424672,4.26513958,8.22534561,-0.700279527732,0.68594025653,0.679915825755
5.56486988,0.0366177857,5.08237362,-0.444902207952,0.923240496755,1.23252035714
8.70965004,-4.01531076,-1.21284187,-0.0163490267498,0.603993804029,1.4880644032
0.36797297,4.57491636,8.71442223,-0.897069058913,0.59106901959,0.257109427374
-1.11329746,8.30130577,7.20328236,-0.656974937044,0.743601581485,0.0146280248833
5.55310488,-1.90394235,1.88120627,-0.298380857091,0.846778772259,1.64023741098
-3.50708413,7.01987982,8.41438293,-0.767994326632,0.325668350452,-0.201645911316
2.85939765,-9.23713875,-16.7116013,0.641855035887,0.17644345107,0.673185418819
-5.32226229,6.23509407,8.3249464,-0.699800854786,0.202476880984,-0.322204853356
5.68126202,-0.0834593549,4.46668577,-0.569003112707,1.02558442777,1.34298723807
-0.200515121,6.21010828,9.24256516,-0.600027341293,0.656255005404,0.378893449309
4.01008224,1.78388739,5.0872798,-0.61444591277,1.12454369518,0.90212178195
5.8778739,0.619827628,4.89977932,-0.496107461824,0.759867548322,1.19222651411
4.46227837,0.930908144,5.22641325,-0.636521160734,0.95662835581,0.918828806102
5.6545186,0.504365265,4.80881739,-0.624680428316,0.946783342508,1.1126201549
7.17317009,-3.78100204,-1.25597084,0.0127043160415,0.816209027121,1.49910745431
5.99331713,0.29316175,5.03743505,-0.501401152682,0.905824555634,1.25350943035
6.47001553,0.450155556,4.82603693,-0.488975886719,0.974791070144,1.12024517224
8.94582748,-5.91219139,-7.35498571,0.424577301138,0.388595034502,1.18407313484
2.21444678,4.83987761,7.8947525,-0.603253153048,0.8983844992,0.465411584283
7.39468622,-4.09141636,-7.84570312,0.394344025284,0.426908667715,1.26402786772
2.60062957,2.6923995,6.32767725,-0.619318203756,1.03738338465,0.812554472025
9.37280369,-3.32703233,-1.16821134,0.0399893488534,0.705440927061,1.45439579839
4.49619579,1.23866212,5.24624634,-0.697787923913,1.17045020214,0.717537354875
5.73280716,0.50966996,4.54821777,-0.586418444279,0.980846256444,1.14268878604
7.27362251,-6.45355463,-7.70137548,0.433558753113,0.458969710361,1.19838425447
6.4456315,0.772474885,5.01202917,-0.479802581656,0.854341941687,1.19037088448
2.73483515,-7.19244528,-13.9784651,0.84682282559,0.217392813451,0.676995644348
5.74777603,0.534559906,5.02545118,-0.425335372408,0.951096227297,1.24676588602
4.4936924,0.64444977,6.03544378,-0.536838619857,0.917625469486,0.971100695984
2.66530633,3.72088075,7.68158913,-0.592653041368,0.890512512656,0.688812550859
0.0381561741,4.56554413,8.51230431,-0.73569296849,0.702265943195,0.499139053941
0.248766124,7.41891336,8.10649776,-0.602337085432,0.702078699159,0.135161210936
6.15125132,-0.0395909473,5.23829794,-0.489948493275,0.832456386652,1.15842459437
9.29628181,-4.27646732,-1.54123199,0.108037678419,0.821110646002,1.33096056626
6.29911089,-2.903795,-2.05984521,0.118642245158,0.58925402126,1.68256735847
8.49290276,-2.73275113,1.08907199,-0.164329390695,0.948704156524,1.34350401322
9.13442039,-4.27295971,-2.4794035,0.212110993305,0.509242744085,1.44099503051
-4.96855879,11.1541052,3.66181135,-0.431778878212,0.143628772965,-0.586045870406
8.8833952,-8.334692,-6.0886035,0.466604476746,0.577619380797,1.05504873853
5.24162531,0.640814662,4.67248678,-0.530460301113,1.01930160675,1.08998154402
8.27060795,-6.37692881,-3.20659781,0.396453065567,0.785107498011,1.21933767437
-4.21704197,9.30539131,4.49533033,-0.580895737052,0.268807339629,-0.61424887851
6.1064682,-0.15247339,5.41095829,-0.384601483165,1.10081148801,1.1484320647
-1.27344918,-9.23214722,-15.6641626,0.849125394153,0.108549997972,0.564942046792
7.8506813,-2.101439,2.07535124,-0.124330799625,1.02034666363,1.36143109917
5.09251833,0.430194497,4.92223263,-0.541210898311,0.928058323943,1.2304557001
5.5079813,0.326716423,4.92667484,-0.520631928518,1.04790729193,1.11632382687
6.93713045,-5.88197613,-8.14217758,0.768902887162,0.370122126218,1.0543515741
5.74929142,0.476264089,5.35107327,-0.356090195846,1.04637719925,1.17908845679
5.72698832,0.085858956,4.80045843,-0.522166959077,1.00514003532,1.20454877473
4.74234438,1.61173892,5.61695671,-0.748526865864,0.846782194292,0.914643359971
9.13752937,-7.15234518,-5.38495111,0.424562900794,0.535020926676,1.15412410911
-5.3492465,8.14672089,5.22661686,-0.69672035112,0.309703792563,-0.486380910759
6.42069817,-3.66674137,0.545736134,0.101642462317,0.901381371581,1.60059104338
4.91560078,0.510909796,5.74446535,-0.593892197047,0.92132147396,0.900896335791
5.74163294,0.270812035,5.30464077,-0.513373321656,0.775149562958,1.08103954114
